X,Y,INDEX_,ACCNUM,YEAR,DATE,TIME,STREET1,STREET2,OFFSET,ROAD_CLASS,DISTRICT,WARDNUM,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,DIVISION,ObjectId
-8832721.80744094,5431404.82342781,6806450,1270054,2011,2011/12/15 05:00:00+00,1503,FAIRVIEW MALL DR,GODSTONE RD,,Minor Arterial,North York,17,43.779645,-79.34569,Intersection,,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,,,Yes,,,,,Yes,,,,47,Don Valley Village,47,Don Valley Village (47),D33,3359
-8832721.80744094,5431404.82342781,6806451,1270054,2011,2011/12/15 05:00:00+00,1503,FAIRVIEW MALL DR,GODSTONE RD,,Minor Arterial,North York,17,43.779645,-79.34569,Intersection,,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Truck Driver,60 to 64,None,,South,Truck - Open,Turning Left,Failed to Yield Right of Way,Inattentive,,,,,,,Yes,,,,Yes,,,,,Yes,,,,47,Don Valley Village,47,Don Valley Village (47),D33,3360
-8852089.39508813,5429285.54325818,6806528,1270884,2011,2011/12/21 05:00:00+00,706,JANE ST,DRIFTWOOD AVE,,Major Arterial,Etobicoke York,7,43.765898,-79.519672,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,34,East,Other,,,,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,,,,Yes,,,,,Yes,,,,Yes,,,,24,Black Creek,24,Black Creek (24),D31,3361
-8852089.39508813,5429285.54325818,6806529,1270884,2011,2011/12/21 05:00:00+00,706,JANE ST,DRIFTWOOD AVE,,Major Arterial,Etobicoke York,7,43.765898,-79.519672,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,,,24,Black Creek,24,Black Creek (24),D31,3362
-8852089.39508813,5429285.54325818,6806530,1270884,2011,2011/12/21 05:00:00+00,706,JANE ST,DRIFTWOOD AVE,,Major Arterial,Etobicoke York,7,43.765898,-79.519672,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Driver,40 to 44,None,,West,Municipal Transit Bus (TTC),Turning Left,Failed to Yield Right of Way,Inattentive,,,,,,,Yes,,,,,Yes,,,,Yes,,,,24,Black Creek,24,Black Creek (24),D31,3363
-8841482.65136637,5422266.42999469,6727380,1281411,2011,2011/12/21 05:00:00+00,1710,CHICOUTIMI AVE,LAWRENCE AVE W,,Major Arterial,North York,8,43.720345,-79.42439,Intersection,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,70 to 74,None,,West,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,39,Bedford Park-Nortown,39,Bedford Park-Nortown (39),D53,3364
-8841482.65136637,5422266.42999469,6727381,1281411,2011,2011/12/21 05:00:00+00,1710,CHICOUTIMI AVE,LAWRENCE AVE W,,Major Arterial,North York,8,43.720345,-79.42439,Intersection,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,,West,Other,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,,,,Yes,,Yes,,,,,,,,,,,39,Bedford Park-Nortown,39,Bedford Park-Nortown (39),D53,3365
-8846670.13963734,5417754.50845748,6808504,1281373,2011,2011/12/21 05:00:00+00,1807,EGLINTON AVE W,KANE AVE,,Major Arterial,Etobicoke York,5,43.691045,-79.47099,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,Yes,,,,,,,,,,,110,Keelesdale-Eglinton West,110,Keelesdale-Eglinton West (110),D12,3366
-8846670.13963734,5417754.50845748,6808505,1281373,2011,2011/12/21 05:00:00+00,1807,EGLINTON AVE W,KANE AVE,,Major Arterial,Etobicoke York,5,43.691045,-79.47099,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,110,Keelesdale-Eglinton West,110,Keelesdale-Eglinton West (110),D12,3367
-8846670.13963734,5417754.50845748,6808506,1281373,2011,2011/12/21 05:00:00+00,1807,EGLINTON AVE W,KANE AVE,,Major Arterial,Etobicoke York,5,43.691045,-79.47099,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,,South,Other,,,,Pedestrian hit at mid-block,Running onto Roadway,Inattentive,,,,Yes,,Yes,,,,,,,,,,,110,Keelesdale-Eglinton West,110,Keelesdale-Eglinton West (110),D12,3368
-8834848.00971509,5421219.09807524,6915958,1281493,2011,2011/12/22 05:00:00+00,1128,LAIRD DR,EGLINTON AVE E,,Major Arterial,North York,15,43.713545,-79.36479,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,70 to 74,None,,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive,,,,,,,Yes,,Yes,,,,,,,Yes,,,,55,Thorncliffe Park,55,Thorncliffe Park (55),D53,3369
-8834848.00971509,5421219.09807524,6915959,1281493,2011,2011/12/22 05:00:00+00,1128,LAIRD DR,EGLINTON AVE E,,Major Arterial,North York,15,43.713545,-79.36479,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,,North,Other,,,,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,,,,Yes,,Yes,,,,,,,Yes,,,,55,Thorncliffe Park,55,Thorncliffe Park (55),D53,3370
-8851701.78062119,5427027.12748658,6715346,1271043,2011,2011/12/22 05:00:00+00,1345,JANE ST,YORKWOODS GT,,Major Arterial,Etobicoke York,7,43.751245,-79.51619,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,,,,Yes,,,,,,,,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),D31,3371
-8851701.78062119,5427027.12748658,6715347,1271043,2011,2011/12/22 05:00:00+00,1345,JANE ST,YORKWOODS GT,,Major Arterial,Etobicoke York,7,43.751245,-79.51619,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,,North,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,,,,,,,Yes,,,,,Yes,,,,,,,,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),D31,3372
-8851701.78062119,5427027.12748658,6715348,1271043,2011,2011/12/22 05:00:00+00,1345,JANE ST,YORKWOODS GT,,Major Arterial,Etobicoke York,7,43.751245,-79.51619,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,,North,Other,,,,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Other,Had Been Drinking,,,,Yes,,,,,Yes,,,,,,,,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),D31,3373
-8847104.28565143,5417554.37189343,6811178,1283294,2011,2011/12/25 05:00:00+00,1000,1971 KEELE St,,,Major Arterial,Etobicoke York,5,43.689745,-79.47489,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,,West,"Automobile, Station Wagon",Going Ahead,Other,Had Been Drinking,,,,,,,Yes,,Yes,,,,,,,Yes,,,,110,Keelesdale-Eglinton West,110,Keelesdale-Eglinton West (110),D12,3374
-8847104.28565143,5417554.37189343,6811179,1283294,2011,2011/12/25 05:00:00+00,1000,1971 KEELE St,,,Major Arterial,Etobicoke York,5,43.689745,-79.47489,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,,Unknown,Other,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",,,,,Yes,,Yes,,,,,,,Yes,,,,110,Keelesdale-Eglinton West,110,Keelesdale-Eglinton West (110),D12,3375
-8855720.41423883,5408583.47172154,6728085,1282206,2011,2011/12/27 05:00:00+00,1740,THE EAST MALL,EAST MALL CRES,,Minor Arterial,Etobicoke York,3,43.631445,-79.55229,Intersection,,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,65 to 69,None,,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal,,,,,,,Yes,,Yes,,,,,,,Yes,,,,159,Etobicoke City Centre,14,Islington-City Centre West (14),D22,3376
-8855720.41423883,5408583.47172154,6728086,1282206,2011,2011/12/27 05:00:00+00,1740,THE EAST MALL,EAST MALL CRES,,Minor Arterial,Etobicoke York,3,43.631445,-79.55229,Intersection,,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,,West,Other,,,,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Unknown,,,,Yes,,Yes,,,,,,,Yes,,,,159,Etobicoke City Centre,14,Islington-City Centre West (14),D22,3377
-8845178.45846071,5423283.07171545,6727992,1282108,2011,2011/12/28 05:00:00+00,1339,DUFFERIN ST,YORKDALE RD,,Major Arterial,North York,8,43.726945,-79.45759,Intersection,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,15 to 19,None,,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal,,,,,,,Yes,,Yes,,,,,,,Yes,,,,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),D32,3378
-8845178.45846071,5423283.07171545,6727993,1282108,2011,2011/12/28 05:00:00+00,1339,DUFFERIN ST,YORKDALE RD,,Major Arterial,North York,8,43.726945,-79.45759,Intersection,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,,East,Other,,,,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,,,,Yes,,Yes,,,,,,,Yes,,,,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),D32,3379
-8823905.30377011,5435784.59925079,6806757,1272572,2011,2011/12/28 05:00:00+00,1745,MCCOWAN RD,FINCH AVE E,,Major Arterial,Scarborough,23,43.808045,-79.26649,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,129,Agincourt North,129,Agincourt North (129),D42,3380
-8823905.30377011,5435784.59925079,6806758,1272572,2011,2011/12/28 05:00:00+00,1745,MCCOWAN RD,FINCH AVE E,,Major Arterial,Scarborough,23,43.808045,-79.26649,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,,East,Other,,,,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive,,,,Yes,,Yes,,,,,,,,,,,129,Agincourt North,129,Agincourt North (129),D42,3381
-8844421.48592331,5418585.89139345,6809595,1282583,2011,2011/12/30 05:00:00+00,1826,DUFFERIN ST,LIVINGSTONE AVE,,Major Arterial,North York,8,43.696445,-79.45079,Intersection,,Stop Sign,Rain,Dusk,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,,West,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,108,Briar Hill-Belgravia,108,Briar Hill-Belgravia (108),D13,3382
-8844421.48592331,5418585.89139345,6809596,1282583,2011,2011/12/30 05:00:00+00,1826,DUFFERIN ST,LIVINGSTONE AVE,,Major Arterial,North York,8,43.696445,-79.45079,Intersection,,Stop Sign,Rain,Dusk,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,Major,,East,Other,,,,Vehicle turns left while ped crosses without ROW at inter.,Walking on Roadway with Traffic,Normal,,,,Yes,,Yes,,,,,,,,,,,108,Briar Hill-Belgravia,108,Briar Hill-Belgravia (108),D13,3383
-8836996.4758874,5410859.99379651,7559284,1282698,2011,2011/12/31 05:00:00+00,1945,UNIVERSITY AVE,WELLINGTON ST W,,Major Arterial,Toronto and East York,10,43.646245,-79.38409,Intersection,,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,Yes,,,,,,,,,,,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),D52,3384
-8836996.4758874,5410859.99379651,7559285,1282698,2011,2011/12/31 05:00:00+00,1945,UNIVERSITY AVE,WELLINGTON ST W,,Major Arterial,Toronto and East York,10,43.646245,-79.38409,Intersection,,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),D52,3385
-8836996.4758874,5410859.99379651,7559286,1282698,2011,2011/12/31 05:00:00+00,1945,UNIVERSITY AVE,WELLINGTON ST W,,Major Arterial,Toronto and East York,10,43.646245,-79.38409,Intersection,,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,,North,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),D52,3386
-8836996.4758874,5410859.99379651,7559287,1282698,2011,2011/12/31 05:00:00+00,1945,UNIVERSITY AVE,WELLINGTON ST W,,Major Arterial,Toronto and East York,10,43.646245,-79.38409,Intersection,,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,,West,Other,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Had Been Drinking,,,,Yes,,Yes,,,,,,,,,,,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),D52,3387
-8822202.11556097,5424684.98871418,7389960,1283522,2012,2012/01/06 05:00:00+00,2000,EGLINTON AVE E,BIMBROK RD,,Major Arterial,Scarborough,2120,43.736045,-79.25119,Mid-Block,,No Control,Clear,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,138,Eglinton East,138,Eglinton East (138),D41,3388
-8822202.11556097,5424684.98871418,7389961,1283522,2012,2012/01/06 05:00:00+00,2000,EGLINTON AVE E,BIMBROK RD,,Major Arterial,Scarborough,2120,43.736045,-79.25119,Mid-Block,,No Control,Clear,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,,Unknown,Other,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,,,,Yes,,Yes,,,,,,,,,,,138,Eglinton East,138,Eglinton East (138),D41,3389
-8825430.38079398,5438870.19816793,7390033,1283549,2012,2012/01/09 05:00:00+00,940,GOLDHAWK TRL,STRAWBERRY HILLS DR,,Collector,Scarborough,23,43.828045,-79.28019,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,Yes,,,,,,,Yes,,,,130,Milliken,130,Milliken (130),D42,3390
-8825430.38079398,5438870.19816793,7390034,1283549,2012,2012/01/09 05:00:00+00,940,GOLDHAWK TRL,STRAWBERRY HILLS DR,,Collector,Scarborough,23,43.828045,-79.28019,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,None,,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive,,,,,,,Yes,,Yes,,,,,,,Yes,,,,130,Milliken,130,Milliken (130),D42,3391
-8825430.38079398,5438870.19816793,7390035,1283549,2012,2012/01/09 05:00:00+00,940,GOLDHAWK TRL,STRAWBERRY HILLS DR,,Collector,Scarborough,23,43.828045,-79.28019,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Minor,,North,Other,,,,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,,,,Yes,,Yes,,,,,,,Yes,,,,130,Milliken,130,Milliken (130),D42,3392
-8825430.38079398,5438870.19816793,7390036,1283549,2012,2012/01/09 05:00:00+00,940,GOLDHAWK TRL,STRAWBERRY HILLS DR,,Collector,Scarborough,23,43.828045,-79.28019,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,,North,Other,,,,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,,,,Yes,,Yes,,,,,,,Yes,,,,130,Milliken,130,Milliken (130),D42,3393
-8840781.33857437,5423514.14227368,7375691,1274213,2012,2012/01/10 05:00:00+00,1147,AVENUE RD,FAIRLAWN AVE,,Major Arterial,North York,8,43.728445,-79.41809,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Motorcycle Driver,30 to 34,None,,South,Motorcycle,Going Ahead,Driving Properly,Normal,,,,,,,Yes,,,Yes,,,,,,,,,,39,Bedford Park-Nortown,39,Bedford Park-Nortown (39),D32,3394
-8840781.33857437,5423514.14227368,7375692,1274213,2012,2012/01/10 05:00:00+00,1147,AVENUE RD,FAIRLAWN AVE,,Major Arterial,North York,8,43.728445,-79.41809,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,,East,Other,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,,,,Yes,,,Yes,,,,,,,,,,39,Bedford Park-Nortown,39,Bedford Park-Nortown (39),D32,3395
-8838365.70562416,5417231.08353009,7375919,1274426,2012,2012/01/11 05:00:00+00,1212,ST CLAIR AVE W,DEER PARK CRES,,Major Arterial,Toronto and East York,12,43.687645,-79.39639,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,,,,Yes,,,,,,,,97,Yonge-St.Clair,97,Yonge-St.Clair (97),D53,3396
-8838365.70562416,5417231.08353009,7375920,1274426,2012,2012/01/11 05:00:00+00,1212,ST CLAIR AVE W,DEER PARK CRES,,Major Arterial,Toronto and East York,12,43.687645,-79.39639,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,15 to 19,Major,,North,Other,,,,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Running onto Roadway,Inattentive,,,,Yes,,,,,Yes,,,,,,,,97,Yonge-St.Clair,97,Yonge-St.Clair (97),D53,3397
-8838365.70562416,5417231.08353009,7375921,1274426,2012,2012/01/11 05:00:00+00,1212,ST CLAIR AVE W,DEER PARK CRES,,Major Arterial,Toronto and East York,12,43.687645,-79.39639,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,None,,East,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,,,,,,,Yes,,,,,Yes,,,,,,,,97,Yonge-St.Clair,97,Yonge-St.Clair (97),D53,3398
-8819574.97557825,5437049.56980509,7377667,1275814,2012,2012/01/12 05:00:00+00,558,NEILSON RD,FINCH AVE E,,Minor Arterial,Scarborough,2325,43.816245,-79.22759,Intersection,,Traffic Signal,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Passenger,55 to 59,None,,,Other,,,,,,,,,,Yes,,Yes,,,,,Yes,,Yes,,,,145,Malvern West,132,Malvern (132),D42,3399
-8819574.97557825,5437049.56980509,7377668,1275814,2012,2012/01/12 05:00:00+00,558,NEILSON RD,FINCH AVE E,,Minor Arterial,Scarborough,2325,43.816245,-79.22759,Intersection,,Traffic Signal,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Driver,50 to 54,None,,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal,,,,,,,Yes,,Yes,,,,,Yes,,Yes,,,,145,Malvern West,132,Malvern (132),D42,3400
-8819574.97557825,5437049.56980509,7377669,1275814,2012,2012/01/12 05:00:00+00,558,NEILSON RD,FINCH AVE E,,Minor Arterial,Scarborough,2325,43.816245,-79.22759,Intersection,,Traffic Signal,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Fatal,2,West,Other,,,,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Unknown,,,,Yes,,Yes,,,,,Yes,,Yes,,,,145,Malvern West,132,Malvern (132),D42,3401
-8836417.61453528,5431404.82342781,7376306,1274722,2012,2012/01/12 05:00:00+00,2110,FOREST GROVE DR,PAGE AVE,,Local,North York,17,43.779645,-79.37889,Mid-Block,,No Control,Clear,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Driver,75 to 79,None,,South,"Automobile, Station Wagon",Reversing,Other,Inattentive,,,,,,,Yes,,Yes,,,,,,,,,,,52,Bayview Village,52,Bayview Village (52),D33,3402
-8836417.61453528,5431404.82342781,7376307,1274722,2012,2012/01/12 05:00:00+00,2110,FOREST GROVE DR,PAGE AVE,,Local,North York,17,43.779645,-79.37889,Mid-Block,,No Control,Clear,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,1,Unknown,Other,,,,Vehicle is reversing and hits pedestrian,Other,Medical or Physical Disability,,,,Yes,,Yes,,,,,,,,,,,52,Bayview Village,52,Bayview Village (52),D33,3403
-8834168.96082125,5415676.37854864,7394178,1285331,2012,2012/01/18 05:00:00+00,1020,ERINDALE Aven,BROADVIEW Aven,,Minor Arterial,Toronto and East York,14,43.677545,-79.35869,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,85 to 89,Minor,,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive,,,,,,,Yes,,Yes,,,,,,,Yes,,,,67,Playter Estates-Danforth,67,Playter Estates-Danforth (67),D55,3404
-8834168.96082125,5415676.37854864,7394179,1285331,2012,2012/01/18 05:00:00+00,1020,ERINDALE Aven,BROADVIEW Aven,,Minor Arterial,Toronto and East York,14,43.677545,-79.35869,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,,North,Other,,,,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Unknown,,,,Yes,,Yes,,,,,,,Yes,,,,67,Playter Estates-Danforth,67,Playter Estates-Danforth (67),D55,3405
-8842217.3600056,5419109.39313423,7396596,1286418,2012,2012/01/22 05:00:00+00,223,EGLINTON AVE W,OLD PARK RD,,Major Arterial,North York,812,43.699845,-79.43099,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,Yes,,,,,,,Yes,,,,102,Forest Hill North,102,Forest Hill North (102),D13,3406
-8842217.3600056,5419109.39313423,7396597,1286418,2012,2012/01/22 05:00:00+00,223,EGLINTON AVE W,OLD PARK RD,,Major Arterial,North York,812,43.699845,-79.43099,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,,South,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Inattentive,,,,,,,Yes,,Yes,,,,,,,Yes,,,,102,Forest Hill North,102,Forest Hill North (102),D13,3407
-8842217.3600056,5419109.39313423,7396598,1286418,2012,2012/01/22 05:00:00+00,223,EGLINTON AVE W,OLD PARK RD,,Major Arterial,North York,812,43.699845,-79.43099,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,,North,Other,,,,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal,,,,Yes,,Yes,,,,,,,Yes,,,,102,Forest Hill North,102,Forest Hill North (102),D13,3408
